cod	lat	lng	intrusion	variation	flag_variation
19290	40.7275765	-3.1930302	1	3.0	neg
19294	40.9460023	-2.7580701	9	100.0	pos
19300	40.8524731	-1.8806237	7	0.0	null
19400	40.7814018	-2.8776638	11	27.9	pos
19411	40.648948	-2.9076094	18	100.0	pos
19412	40.728512	-2.9675572	5	100.0	pos
20001	43.322768	-1.9728628	5	236.9	pos
20002	43.3239117	-1.9765319	7	0.0	null
20003	43.3254999	-1.9893762	4	35.6	pos
20004	43.3213925	-1.9826478	6	0.0	null
20005	43.3177929	-1.9814245	1	38.9	neg
20006	43.3135579	-1.9820361	1	0.0	null
20007	43.3152308	-1.9899879	2	10.1	neg
20008	43.3064706	-2.0420152	4	0.0	null
20009	43.2953855	-1.985706	0	31.5	neg
20010	43.3057431	-1.9802013	3	30.4	neg
20011	43.303985	-1.9771434	6	0.0	null
20012	43.3161825	-1.9698054	8	134.9	pos
20013	43.327149	-1.9636914	5	112.8	pos
20014	43.2983462	-1.9539106	6	0.0	null
20015	43.3152889	-1.9514657	10	92.5	pos
20016	43.3239239	-1.9404655	8	3.5	neg
20017	43.308336	-1.9343555	9	1266.1	pos
20018	43.2973313	-2.0126276	4	0.0	null
20100	43.2464156	-1.8806237	4	21.3	pos
20110	43.3404057	-1.8928297	13	42.6	pos
20120	43.2595267	-1.9636914	7	0.0	null
20128	43.2311803	-1.9245812	25	0.0	null
20130	43.2303499	-1.9734743	7	0.0	null
20140	43.2247475	-2.0175242	4	100.7	pos
20150	43.1856932	-2.037116	15	0.0	null
20159	43.2039918	-2.0959429	11	0.0	null
20160	43.2586789	-2.0126276	6	0.0	null
20170	43.2627303	-2.0567163	2	37.7	neg
20180	43.2857125	-1.8415871	2	33.9	neg
20200	43.071064	-2.2089109	3	37.2	neg
20210	43.0329906	-2.1695855	6	0.0	null
20212	43.0225302	-2.2089109	8	0.0	null
20213	42.9880532	-2.2335066	8	2.8	pos
20214	43.0067123	-2.2728877	5	8.6	pos
20215	42.9480024	-2.2925911	7	0.0	null
20216	43.0411852	-2.2482705	6	82.8	pos
20217	43.0499169	-2.2975183	20	50.0	pos
20230	43.054349	-2.3333059	4	0.0	null
20240	43.0522198	-2.1794136	7	26.8	pos
20247	43.0287801	-2.1352039	7	3.7	pos
20249	43.081329	-2.1794136	35	0.0	null
20250	43.0915842	-2.1499356	38	139.8	pos
20260	43.1021905	-2.1008486	10	0.0	null
20267	43.1016478	-2.1302944	22	0.0	null
20270	43.1705559	-2.0714223	5	31.4	neg
20280	43.3632622	-1.8220818	4	95.7	pos
20300	43.3472972	-1.8019761	3	21.1	pos
20301	43.3431227	-1.7989306	2	197.7	pos
20302	43.3408241	-1.7916222	5	0.0	null
20303	43.3010517	-1.7879685	2	0.0	null
20304	43.3433509	-1.784315	1	9.0	pos
20305	43.3255714	-1.7636181	2	36.0	neg
20400	43.1265158	-2.0959429	5	27.6	neg
20491	43.1228155	-2.0322172	19	0.0	null
20492	43.128938	-1.9588007	18	100.0	pos
20493	43.1624286	-1.9832594	14	0.0	null
20494	43.169841	-2.1106617	7	100.0	pos
20495	43.1305465	-2.1401139	28	100.0	pos
20500	43.0604574	-2.4900943	9	137.1	pos
20540	43.0013407	-2.5296971	12	131.5	pos
20560	43.0341647	-2.4146957	4	204.5	pos
20570	43.1199136	-2.4307539	1	43.1	neg
20577	43.1017661	-2.3714901	11	100.0	pos
20600	43.1965437	-2.4703057	2	10.9	pos
20690	43.1573936	-2.4900943	9	0.0	null
20700	43.1029737	-2.3123031	5	7.5	neg
20720	43.170598	-2.3221622	1	114.9	pos
20730	43.1619009	-2.2728877	1	23.5	neg
20740	43.2252953	-2.2482705	8	0.0	null
20750	43.2834883	-2.2384274	3	0.0	null
20800	43.2751485	-2.1695855	3	74.1	pos
20808	43.2935308	-2.2187476	7	0.0	null
20809	43.2415941	-2.1548473	2	0.0	null
20810	43.2859096	-2.1106617	3	7.0	neg
20820	43.2834847	-2.3591531	2	0.0	null
20830	43.2948949	-2.3912362	6	209.0	pos
20850	43.2562467	-2.3912362	8	0.0	null
20870	43.2171554	-2.4109908	1	109.4	pos
21001	37.210866	-6.9531225	2	0.0	null
21002	37.290439	-6.9584922	4	23.0	neg
21003	37.2390794	-6.9262805	0	0.0	null
21004	37.263198	-6.946411	2	189.6	pos
21005	37.3198816	-6.9101806	4	26.8	neg
21006	37.2611653	-6.935674	2	51.4	pos
21007	37.2785516	-6.8887202	2	40.9	neg
21100	37.2083342	-6.9960925	2	2.3	pos
21110	37.2866286	-7.0229629	1	85.0	pos
21120	37.2697476	-6.993406	0	0.0	null
21122	37.2744358	-7.0041525	3	27.1	neg
21130	37.1392989	-6.8083063	3	47.6	neg
21200	37.8273398	-6.5676625	2	177.3	pos
21220	37.8344071	-6.4396888	7	0.0	null
21240	37.8996224	-6.9638624	50	100.0	pos
21250	37.9064691	-7.2005806	20	100.0	pos
21260	37.8781151	-6.2163597	2	0.0	null
21290	37.9071524	-6.7440467	9	0.0	null
21309	37.6181883	-6.8485009	200	100.0	pos
21330	37.7629664	-6.7708138	100	100.0	pos
21350	37.8705296	-6.7842015	11	100.0	pos
21360	37.9183457	-6.7788461	9	0.0	null
21400	37.2686016	-7.4056928	11	0.0	null
21409	37.1904283	-7.3786689	4	0.0	null
21410	37.2327341	-7.2976617	4	14.0	pos
21430	37.2140868	-7.2544973	4	100.0	pos
21440	37.2792962	-7.2329255	2	35.9	neg
21449	37.2110683	-7.2167511	5	34.6	neg
21450	37.3158112	-7.1574784	7	20.1	neg
21459	37.2288889	-7.0982581	0	0.0	null
21500	37.411177	-6.9853474	6	2.4	neg
21510	37.4359965	-7.1036396	9	196.3	pos
21530	37.608766	-7.1413222	8	4.4	pos
21540	37.4407459	-7.2005806	5	10.8	neg
21550	37.647519	-7.286868	5	100.0	pos
21570	37.7797622	-7.2005806	15	100.0	pos
21590	37.3052363	-7.330053	2	88.1	pos
21594	37.5222007	-7.4273195	50	100.0	pos
21600	37.5535443	-6.7279918	1	100.0	pos
21610	37.3236247	-6.8458204	2	100.0	pos
21620	37.3886915	-6.8243812	2	0.0	null
21630	37.4336792	-6.7815237	5	100.0	pos
21640	37.6495779	-6.7172907	7	100.0	pos
21650	37.6967903	-6.6317461	22	0.0	null
21660	37.6941894	-6.5836774	2	0.0	null
21669	37.7172677	-6.5970262	100	0.0	null
21670	37.7027479	-6.5249759	8	0.0	null
21700	37.3931905	-6.5569882	8	0.0	null
21710	37.3204671	-6.5249759	7	7.9	pos
21720	37.2944291	-6.6103778	8	217.1	pos
21730	37.0745664	-6.5356449	7	17.3	pos
21740	37.1467738	-6.3864428	4	100.0	pos
21750	37.1258471	-6.4769877	2	33.8	neg
21760	36.994687	-6.5303102	1	0.0	null
21800	37.2083154	-6.8136642	4	61.8	pos
21810	37.1933117	-6.8887202	3	39.7	pos
21820	37.2445805	-6.7386946	5	0.0	null
21830	37.2908295	-6.6745042	8	0.0	null
21840	37.4710442	-6.6851982	4	100.0	pos
21850	37.3996559	-6.6317461	4	0.0	null
21860	37.4067726	-6.5036433	17	0.0	null
21880	37.4728935	-6.4609998	5	100.0	pos
21890	37.3889994	-6.4396888	5	100.0	pos
21891	37.3543537	-6.3917654	5	43.1	neg
22001	42.1380343	-0.4042719	1	0.0	null
22002	42.1398685	-0.4095728	1	1.8	pos
22003	42.1380008	-0.4136962	3	28.5	neg
22004	42.1404544	-0.4184093	3	0.0	null
22005	42.1294151	-0.3960275	1	0.0	null
22006	42.1516084	-0.4078058	2	200.0	pos
22200	41.780425	-0.1682271	3	107.0	pos
22210	41.9393664	-0.1682271	10	0.0	null
22260	41.8992478	-0.3560076	2	0.0	null
22269	41.9286524	-0.4596721	14	100.0	pos
22270	42.0966753	-0.5446912	2	8.6	pos
22280	42.0161963	-0.7722974	4	100.0	pos
22282	42.0662377	-0.6867939	14	0.0	null
22300	42.0187105	0.1307797	4	17.6	pos
22310	41.9691535	0.1401381	6	6.5	neg
22311	42.0682816	-0.0279867	15	100.0	pos
22340	42.4478803	0.0700051	13	0.0	null
22363	42.5214716	0.1214235	100	100.0	pos
22400	41.899614	0.2057108	4	0.0	null
22420	41.9441819	0.2479232	60	0.0	null
22422	42.0085596	0.2713944	9	100.0	pos
22430	42.1863773	0.3465971	2	100.0	pos
22440	42.6474465	0.5825359	2	100.0	pos
22500	41.8447969	0.2948797	4	15.6	neg
22510	41.790328	0.1963364	8	0.0	null
22520	41.4811257	0.1869644	3	62.4	pos
22535	41.7702332	0.2901815	7	0.0	null
22550	41.8494373	0.403094	2	100.0	pos
22583	42.2932904	0.6962853	16	8.3	pos
22584	42.2239757	0.7437761	22	0.0	null
22590	41.4608288	0.3183792	18	100.0	pos
22600	42.5234004	-0.367774	0	48.9	neg
22621	42.4423473	-0.3842527	35	100.0	pos
22630	42.6387192	-0.3089777	4	0.0	null
22700	42.559337	-0.5730713	2	0.0	null
22753	42.5727781	-0.7865655	14	100.0	pos
22770	42.5967635	-0.8579818	50	100.0	pos
22800	42.2833784	-0.705779	11	0.0	null
22889	42.7747501	-0.5352356	28	0.0	null
23001	37.7660232	-3.7873268	2	100.0	pos
23002	37.7379293	-3.7739869	3	31.5	neg
23003	37.7546576	-3.7485874	5	20.0	pos
23004	37.7629906	-3.8197381	1	2.8	pos
23005	37.7801069	-3.8235525	2	40.4	neg
23006	37.7869419	-3.8171953	4	0.0	null
23008	37.7766326	-3.7873268	11	0.0	null
23009	37.8076982	-3.7485874	3	54.0	pos
23100	37.8278689	-3.6116494	14	2292.6	pos
23130	37.5717095	-3.6521849	13	0.0	null
23170	37.7617213	-3.6927531	3	43.7	neg
23180	37.8830774	-3.8757119	8	45.7	neg
23191	37.6148836	-3.6319131	22	0.0	null
23196	37.6755025	-3.7333537	14	50.0	neg
23200	38.3234162	-3.642048	3	3.1	neg
23210	38.1170257	-3.8349976	3	100.0	pos
23220	38.2440643	-3.4801349	2	0.0	null
23239	38.2355932	-3.4094629	100	0.0	null
23250	38.2304368	-3.2181477	9	0.0	null
23266	38.3805714	-3.1177555	50	0.0	null
23270	38.230348	-3.0225754	16	0.0	null
23280	38.2603329	-2.8776638	5	12.3	pos
23300	38.0776758	-3.0075642	5	0.0	null
23311	38.0299775	-3.0125674	11	100.0	pos
23320	37.9975565	-3.238251	8	0.0	null
23330	46.0450847	20.0966713	2	0.0	null
23340	38.3127667	-2.8876436	4	0.0	null
23350	38.3511901	-2.8228124	4	100.0	pos
23370	38.3170298	-2.7083287	12	0.0	null
23393	38.4857832	-2.688447	50	0.0	null
23400	38.011417	-3.3712457	3	0.0	null
23410	38.08102	-3.2784825	4	0.0	null
23413	38.0730375	-3.3741647	12	100.0	pos
23430	38.086694	-3.4498346	11	5.6	neg
23440	37.9483442	-3.4801349	4	0.0	null
23460	37.9052614	-3.1277854	2	5.2	pos
23470	37.8798318	-2.8776638	2	100.0	pos
23477	37.9920554	-3.0476046	14	100.0	pos
23485	21.6152154	39.4165407	8	158.2	pos
23486	37.7174317	-3.0075642	40	100.0	pos
23487	37.7050049	-3.0776568	8	0.0	null
23500	37.8258572	-3.318747	3	6.0	neg
23520	37.9773702	-3.5711466	4	0.0	null
23537	37.8126691	-3.4094629	11	82.9	pos
23550	37.7116158	-3.2281983	10	0.0	null
23600	37.7093318	-3.9980485	3	11.9	pos
23610	37.6270725	-3.9164585	7	100.0	pos
23620	37.9697471	-3.8146526	3	29.4	neg
23630	37.9511874	-3.7333537	10	100.0	pos
23640	37.807215	-3.9266502	2	60.6	pos
23650	37.8030804	-4.0491077	7	23.6	pos
23658	37.73877	-3.9113634	5	100.0	pos
23660	37.5893041	-4.0899911	5	13.9	neg
23680	37.4567816	-3.9164585	1	32.1	neg
23700	38.1125918	-3.642048	20	557.5	pos
23710	38.1087645	-3.7638256	4	246.5	pos
23713	38.1425229	-3.52562	400	0.0	null
23730	38.1354528	-3.9164585	7	100.0	pos
23740	38.2897569	-4.028678	2	18.2	neg
23750	37.9806047	-4.1206748	2	100.0	pos
23770	38.0527841	-4.1718542	4	0.0	null
23780	37.9558301	-4.2230836	10	2.5	pos
23790	37.8397476	-4.2128337	15	515.0	pos
24001	42.5983452	-5.5781378	3	0.0	null
24002	42.602714	-5.5761684	2	45.5	neg
24003	42.5982135	-5.5682913	7	113.7	pos
24004	42.5906323	-5.5735426	1	46.9	neg
24005	42.5780271	-5.5564777	10	0.0	null
24006	42.5949966	-5.5591028	3	23.2	neg
24007	42.6096465	-5.5591028	2	42.4	neg
24008	42.6181343	-5.5853597	2	47.6	neg
24009	42.5811248	-5.593239	4	21.4	pos
24010	42.5944931	-5.6195112	2	46.1	pos
24121	42.656132	-5.6563119	2	2.5	pos
24139	42.9388135	-6.2960283	120	140.0	pos
24150	42.7112109	-5.3207069	44	100.0	pos
24155	42.629248	-5.4044268	15	100.0	pos
24156	42.6035971	-5.4306141	11	100.0	pos
24162	42.5449581	-5.4306141	66	100.0	pos
24192	42.548196	-5.5669786	2	0.0	null
24193	42.660251	-5.5722297	4	57.5	pos
24195	42.6653044	-5.4672962	1	6.1	pos
24196	42.6540931	-5.5984925	1	0.0	null
24198	42.5811203	-5.6431662	9	100.0	pos
24199	42.5399434	-5.5354816	9	43.1	pos
24200	42.2716047	-5.509247	3	2.4	pos
24210	42.4872432	-5.4096633	11	2.9	neg
24225	42.4306397	-5.4672962	16	100.0	pos
24226	42.5275431	-5.4882679	7	192.6	pos
24227	42.5702822	-5.514493	2	46.9	neg
24228	42.5861982	-5.4882679	7	0.0	null
24231	42.4982681	-5.587986	3	35.8	neg
24234	42.2344367	-5.6668306	9	66.7	pos
24237	42.2778809	-5.5827334	9	0.0	null
24240	42.3584613	-5.7405139	4	0.0	null
24248	42.3170889	-5.7826597	11	100.0	pos
24249	42.3213057	-5.6983979	33	100.0	pos
24250	42.4400293	-5.6773512	15	100.0	pos
24251	42.4869408	-5.6195112	25	0.0	null
24270	42.5926649	-5.85121	5	13.2	neg
24280	42.5117776	-5.9039944	15	100.0	pos
24290	42.3600427	-5.2997959	66	0.0	null
24300	42.6119857	-6.4024118	5	42.7	pos
24310	42.6149485	-6.3491975	20	10.0	neg
24311	42.6413889	-6.3119743	33	100.0	pos
24318	42.6525745	-6.4609998	10	94.7	pos
24320	42.3722437	-5.0286488	3	0.0	null
24330	42.4402392	-5.3677844	100	0.0	null
24346	42.4905207	-5.5459787	46	35.4	neg
24391	42.557446	-5.6773512	6	0.0	null
24392	42.5069866	-5.7089241	2	9.3	neg
24398	42.5904324	-6.5249759	10	100.0	pos
24400	45.037085	0.364299	3	11.7	neg
24411	42.5693497	-6.6370893	3	0.0	null
24414	42.4744206	-6.5036433	5	0.0	null
24420	42.7648098	-6.6264034	9	0.0	null
24428	42.7815523	-6.5890166	28	100.0	pos
24450	42.6936992	-6.5089758	31	0.0	null
24490	42.580346	-6.6157192	23	100.0	pos
24491	42.5913361	-6.5943562	6	100.0	pos
24492	42.6465052	-6.5676625	11	0.0	null
24500	42.6080724	-6.8083063	11	0.0	null
24523	42.6484099	-6.8672668	100	0.0	null
24545	42.6461323	-6.6584666	20	0.0	null
24549	42.5545968	-6.722641	10	0.0	null
24550	42.5754553	-6.7413706	100	0.0	null
24560	42.5439605	-6.7788461	6	0.0	null
24600	42.8577718	-5.6642008	15	0.0	null
24640	42.7945968	-5.6142558	3	0.0	null
24700	42.4545754	-6.0626246	2	2.6	pos
24730	42.3214205	-6.0785104	22	0.0	null
24740	42.2728525	-6.429036	66	100.0	pos
24750	42.2909973	-5.9092754	4	0.0	null
24766	42.3032668	-5.956825	40	100.0	pos
24790	42.2177586	-5.8037437	66	100.0	pos
24800	42.8190333	-5.0911062	22	0.0	null
24810	42.8310667	-5.1484196	31	0.0	null
24811	42.829657	-5.1797058	50	125.0	pos
24820	42.7904675	-5.4987565	28	0.0	null
24836	42.89589	-5.5302337	13	26.7	neg
24839	42.8396062	-5.4882679	33	0.0	null
24850	42.8623347	-5.3154784	6	100.0	pos
24887	42.8227011	-5.0078451	50	0.0	null
24890	42.7177276	-5.593239	2	100.0	pos
24900	42.9781529	-5.0078451	22	0.0	null
24950	42.7633963	-5.1379946	11	0.0	null
25001	41.5891557	0.6867939	4	35.4	pos
25002	41.6132295	0.6216008	12	27.1	pos
25003	41.6157873	0.6097589	8	0.0	null
25004	41.6225612	0.6257463	1	100.0	pos
25005	41.6543565	0.6251541	4	0.7	neg
25006	41.6182566	0.6144953	12	0.0	null
25007	41.6181671	0.6310769	12	0.0	null
25008	41.6232072	0.6216008	1	11.0	neg
25100	41.7497781	0.4596721	3	0.0	null
25125	41.7294516	0.554149	4	0.0	null
25131	41.6742433	0.634631	30	0.0	null
25135	41.7686647	0.6678177	7	100.0	pos
25140	41.5474716	0.9342973	6	3.1	pos
25141	41.5882869	0.8198775	7	0.0	null
25170	41.5301142	0.5163312	6	0.0	null
25171	41.5645941	0.6156794	4	0.0	null
25177	41.3792817	0.658333	10	100.0	pos
25180	41.6201865	0.4691097	5	0.0	null
25181	41.5303537	0.4596721	20	100.0	pos
25182	41.4702816	0.4785495	12	100.0	pos
25183	41.4103713	0.4408037	30	0.0	null
25185	41.4106344	0.3654204	15	0.0	null
25191	41.6217428	0.6607039	12	318.5	pos
25192	41.5947911	0.5683399	26	100.0	pos
25193	41.6247751	0.5588787	8	84.0	pos
25196	41.628246	0.612127	7	0.0	null
25197	41.5944973	0.6251541	4	0.0	null
25198	41.6445836	0.587269	3	100.0	pos
25199	41.6232953	0.6050231	3	7.1	neg
25210	41.7883159	1.2842887	2	0.0	null
25213	41.6233669	1.3372823	21	0.0	null
25220	41.628468	0.7818089	4	0.0	null
25230	41.6226857	0.8913523	0	100.0	pos
25240	41.7073831	0.8961217	4	100.0	pos
25242	41.6027292	0.8913523	4	0.0	null
25245	41.6672216	0.9342973	6	0.0	null
25250	41.6266895	1.0107552	2	100.0	pos
25260	41.6868388	0.9725085	7	100.0	pos
25264	41.6021937	0.9581751	7	100.0	pos
25280	41.9938234	1.5257042	1	100.0	pos
25282	42.1417027	1.5644578	10	94.7	pos
25300	41.6453837	1.1448981	5	51.3	pos
25310	41.7853683	1.0873551	6	187.5	pos
25316	41.8057851	1.0298918	25	0.0	null
25330	41.640909	1.0921473	21	0.0	null
25331	41.726012	1.0490374	13	0.0	null
25332	41.7114576	1.0059724	25	0.0	null
25334	41.7514487	0.9868468	12	6.3	pos
25336	41.7641894	0.9510103	66	100.0	pos
25340	41.6054818	1.1448981	22	100.0	pos
25341	41.5455746	1.1448981	16	0.0	null
25400	41.497875	0.8865834	3	100.0	pos
25430	41.5483411	0.8198775	3	24.1	neg
25440	41.447165	0.9725085	9	100.0	pos
25450	41.4276135	0.9152051	40	100.0	pos
25500	42.2666088	0.9772874	3	0.0	null
25530	42.6857103	0.7342734	2	100.0	pos
25560	42.4176373	1.1448981	8	0.0	null
25600	41.7877143	0.8008388	1	0.0	null
25660	41.6489057	0.705779	1	4.7	neg
25680	41.7477799	0.8198775	22	100.0	pos
25700	42.3500446	1.4676394	3	100.0	pos
25711	42.34318	1.4265579	7	100.0	pos
25718	42.3244874	1.5402327	50	0.0	null
25720	42.3753281	1.768487	4	100.0	pos
25723	42.3478255	1.6323607	100	0.0	null
25726	42.4408848	1.6566377	50	100.0	pos
25730	41.8700705	1.0634024	4	0.0	null
25737	41.8957751	0.9629523	11	100.0	pos
25739	41.8845588	1.1065272	120	0.0	null
25740	41.9036488	1.1833043	6	100.0	pos
26001	42.4672918	-2.4468177	4	1.7	neg
26002	42.459877	-2.4492896	3	17.0	neg
26003	42.4625414	-2.4394029	4	106.3	pos
26004	42.4689117	-2.428283	7	59.3	pos
26005	42.4914204	-2.522269	3	0.0	null
26006	42.4574176	-2.3912362	3	32.3	neg
26007	42.4553191	-2.4900943	1	211.5	pos
26120	42.3574787	-2.4703057	6	0.0	null
26121	42.2967019	-2.5495112	22	0.0	null
26131	42.3113622	-2.3221622	22	0.0	null
26140	42.4164611	-2.4703057	1	41.7	neg
26141	42.398479	-2.3912362	5	52.7	pos
26142	42.4325589	-2.4060513	1	87.2	pos
26144	42.3476602	-2.2285864	4	0.0	null
26190	42.3181204	-2.4703057	9	0.0	null
26200	42.5837814	-2.8676861	1	37.7	neg
26210	42.5822709	-2.9275836	2	100.0	pos
26213	42.5012897	-3.0275802	5	0.0	null
26222	42.5209636	-2.8327807	12	100.0	pos
26230	42.548623	-2.9026172	2	100.0	pos
26250	42.4394107	-2.9537385	2	97.3	pos
26270	42.3452039	-2.9875565	142	0.0	null
26280	42.3295334	-3.0225754	13	0.0	null
26300	42.4101568	-2.7481176	3	100.0	pos
26320	42.3360622	-2.7630471	9	0.0	null
26325	42.3880796	-2.847737	10	100.0	pos
26338	42.5523024	-2.7530936	3	100.0	pos
26340	42.4891695	-2.728219	8	0.0	null
26360	42.4732068	-2.5693337	20	5.1	neg
26500	42.2785596	-1.9685826	4	0.0	null
26510	42.3266073	-2.037116	6	13.6	pos
26511	42.3114035	-2.0616178	15	0.0	null
26520	42.0315004	-1.9783666	10	100.0	pos
26525	42.0506144	-2.0175242	28	100.0	pos
26540	42.1615052	-1.8903882	4	0.0	null
26550	42.2313751	-1.8415871	3	7.1	pos
26559	42.2300988	-1.9196949	5	0.0	null
26560	42.1996789	-1.9685826	4	4.0	pos
26570	42.2080041	-2.0567163	8	100.0	pos
26580	42.2467438	-2.0959429	4	181.0	pos
27001	43.0111306	-7.5585776	4	285.6	pos
27002	43.0011444	-7.5084806	3	0.0	null
27003	43.0118501	-7.6385368	1	35.2	neg
27004	42.9506443	-7.5409718	3	1.1	pos
27128	43.0858816	-7.3192542	200	0.0	null
27146	42.9985369	-7.4002872	22	100.0	pos
27150	43.1216522	-7.5843171	1	0.0	null
27163	42.9213895	-7.4705935	14	0.0	null
27192	43.0372547	-7.5287858	5	0.0	null
27200	42.8795158	-7.8776023	14	107.4	pos
27211	42.8831589	-7.681943	13	23.3	neg
27231	42.9954801	-7.6304012	88	100.0	pos
27233	42.9844086	-7.6873706	40	0.0	null
27240	43.2236147	-7.276076	15	0.0	null
27250	43.2108179	-7.4002872	42	135.7	pos
27283	43.1971252	-7.3138554	50	0.0	null
27289	43.1287957	-7.4760047	33	0.0	null
27290	43.063321	-7.5545143	28	100.0	pos
27297	43.0525036	-7.5355555	3	1.8	pos
27320	42.4729486	-7.2598913	6	44.8	neg
27330	42.5596481	-7.3921795	28	100.0	pos
27340	42.6151134	-7.4760047	5	100.0	pos
27370	43.1291291	-7.6168439	16	0.0	null
27400	42.5245352	-7.5193093	2	0.0	null
27419	42.5112028	-7.5734783	400	0.0	null
27422	42.4149583	-7.5518056	100	0.0	null
27430	42.5090443	-7.606	22	0.0	null
27500	42.6128144	-7.7661188	6	0.0	null
27528	42.4958752	-7.8014482	22	100.0	pos
27540	42.5864141	-7.6520984	6	15.2	neg
27550	42.7111986	-7.7498188	28	14.3	pos
27560	42.7952701	-7.8340757	12	0.0	null
27570	42.7844361	-7.8857665	66	200.0	pos
27600	42.7749564	-7.4110988	6	0.0	null
27611	42.7486635	-7.5897372	18	0.0	null
27612	42.7790214	-7.4976536	100	0.0	null
27614	42.8213822	-7.4435441	10	100.0	pos
27640	42.8512748	-7.1655579	8	0.0	null
27680	42.9131956	-7.2976617	16	100.0	pos
27700	43.5335029	-7.0417787	1	0.8	neg
27740	43.4320194	-7.3597586	6	50.0	neg
27776	43.5393513	-7.4029899	36	100.0	pos
27780	43.5722822	-7.2625885	4	35.9	neg
27790	43.5379565	-7.2383178	2	10.0	neg
27800	43.2957943	-7.6792293	5	0.0	null
27813	43.251458	-7.730807	50	0.0	null
27830	43.3475308	-7.730807	14	100.0	pos
27850	43.6404284	-7.5734783	5	32.3	neg
27860	43.7395028	-7.6602365	5	16.7	pos
27880	43.6538948	-7.3678624	4	12.4	neg
27890	43.6937647	-7.4516578	9	0.0	null
27892	43.6208282	-7.3624598	11	0.0	null
28001	40.426175	-3.685144	3	91.0	pos
28002	40.4468464	-3.6750005	2	7.3	neg
28003	40.4411146	-3.6952896	2	12.8	neg
28004	40.4244585	-3.6990948	4	8.0	pos
28005	40.4050094	-3.7105118	4	14.5	neg
28006	40.4351996	-3.68134	2	4.7	neg
28007	40.4063013	-3.6699295	2	1.0	pos
28008	40.4299652	-3.7257386	2	44.2	neg
28009	40.4161588	-3.680072	2	42.6	neg
28010	40.43094	-3.6952896	2	20.3	neg
28011	40.421432	-3.7536663	5	29.6	neg
28012	40.4091106	-3.7016317	2	19.1	neg
28013	40.4189645	-3.7117806	4	1.0	neg
28014	40.4156747	-3.6952896	3	15.5	pos
28015	40.4304536	-3.7105118	2	39.6	neg
28016	40.4570185	-3.6750005	2	33.7	neg
28017	40.422369	-3.644582	3	14.1	neg
28018	40.3864182	-3.6547195	5	29.2	neg
28019	40.3943402	-3.7257386	5	25.4	pos
28020	40.4563733	-3.6952896	3	14.9	neg
28021	40.3366601	-3.6978264	6	6.2	neg
28022	40.4419938	-3.5863313	2	29.3	neg
28023	40.4614648	-3.7739869	2	3.0	neg
28024	40.3843127	-3.7993992	2	43.0	neg
28025	40.378739	-3.7358924	6	4.3	pos
28026	40.3848083	-3.7054373	8	35.8	pos
28027	40.4427203	-3.644582	2	27.4	neg
28028	40.4319062	-3.664859	3	11.1	pos
28029	40.4765501	-3.7003632	3	6.7	pos
28030	40.4072602	-3.6395141	5	14.6	pos
28031	40.3809156	-3.5863313	4	35.7	neg
28032	40.4108343	-3.6065848	4	0.1	neg
28033	40.4729146	-3.6547195	3	4.5	neg
28034	40.4995037	-3.6978264	3	1.8	neg
28035	40.4781971	-3.7282769	1	40.3	neg
28036	40.4617817	-3.685144	3	14.9	neg
28037	40.4331811	-3.6243133	5	9.5	pos
28038	40.3966009	-3.6547195	6	29.6	neg
28039	40.4609722	-3.7105118	2	13.2	neg
28040	40.4473608	-3.7384311	2	35.1	neg
28041	40.3672276	-3.6978264	5	28.4	neg
28042	40.4678932	-3.5711466	1	30.6	neg
28043	40.4604421	-3.6471162	3	27.6	neg
28044	40.3775878	-3.7714464	3	32.7	neg
28045	40.3954764	-3.6902166	4	4.9	neg
28046	40.4731818	-3.6864121	3	6.7	pos
28047	40.3961489	-3.7485874	5	36.4	pos
28049	40.5299866	-3.6978264	3	20.6	neg
28050	40.500471	-3.6673942	2	26.4	neg
